f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,-0.053845345973968506,-0.0026707053184509277,0.0010777065083402704,-0.08821338415145874,-0.03048187494277954,-7.051937677715614e-05,-0.11396864056587219,-0.0603795051574707,-0.0071447434117999364,-0.13257190585136414,-0.08874377608299255,-0.013158882337620526,-0.07985693216323853,-0.10570284724235535,0.02330798811931345,-0.10848146677017212,-0.1495792120695114,0.01157591648120615,-0.12548673152923584,-0.1316986382007599,0.001321988694371612,-0.12483060359954834,-0.10312406718730927,-0.0036040337970462133,-0.07156562805175781,-0.1225394606590271,0.014820670408198566,-0.10761469602584839,-0.17477253079414368,0.0016085971631127904,-0.127638578414917,-0.14760123193264008,-0.007697247269561558,-0.12588268518447876,-0.11405086517333984,-0.009897743652572899,-0.05899077653884888,-0.13699911534786224,0.0029718882190081786,-0.1003967821598053,-0.1859973818063736,-0.011331427211871414,-0.12290465831756592,-0.1531931608915329,-0.017657993662169247,-0.12068402767181396,-0.11488977074623108,-0.0171773306308296,-0.042982518672943115,-0.14698700606822968,-0.009537279906680851,-0.08761054277420044,-0.1752614676952362,-0.01983284980337885,-0.11356407403945923,-0.15356634557247162,-0.023148089948108463,-0.11895209550857544,-0.12119820713996887,-0.022558441686442166,0.0,0.0,0.0,0.03835064172744751,0.012801557779312134,-0.0062539669427508215,0.07997500896453857,-0.0014910101890563965,-0.009938609201782356,0.10884913802146912,-0.023604512214660645,-0.015768168840878616,0.11741781234741211,-0.0592784583568573,-0.021646675069206367,0.09039723873138428,-0.07728779315948486,0.0011744407263165613,0.12119263410568237,-0.11602382361888885,-0.01199073751675428,0.13780280947685242,-0.09798926115036011,-0.023344541315310607,0.1416224241256714,-0.07304424047470093,-0.029161179785006652,0.07780006527900696,-0.09830276668071747,-0.003534291984834681,0.11058324575424194,-0.14876514673233032,-0.01833829504656137,0.12930703163146973,-0.12377767264842987,-0.030393455524318824,0.12853345274925232,-0.09087084233760834,-0.03601984155582727,0.06193333864212036,-0.11304639279842377,-0.010268035691552768,0.09562942385673523,-0.1686755120754242,-0.024291128266924034,0.11609536409378052,-0.14063820242881775,-0.033046765599721084,0.11742070317268372,-0.10344851016998291,-0.03612017852472604,0.041660815477371216,-0.1215069591999054,-0.01768190075861753,0.07069960236549377,-0.15471601486206055,-0.03054343757438005,0.09202179312705994,-0.13640901446342468,-0.03702958149122537,0.09928393363952637,-0.10621130466461182,-0.03937098977374376,B
0.0,0.0,0.0,-0.05281555652618408,-0.005128979682922363,0.0027517953812434826,-0.08790558576583862,-0.03519567847251892,0.001759572924981967,-0.113980233669281,-0.0647689700126648,-0.0054403533768550005,-0.13258886337280273,-0.09373509883880615,-0.0118722687084869,-0.08239948749542236,-0.10793489217758179,0.023364224975864545,-0.11258292198181152,-0.1487911343574524,0.011122718958120004,-0.126359224319458,-0.12781232595443726,-3.134597596954336e-05,-0.12293863296508789,-0.09823185205459595,-0.005750074012269124,-0.07449734210968018,-0.12524017691612244,0.013688913119892732,-0.11173945665359497,-0.17744740843772888,0.0006158801651849899,-0.12950026988983154,-0.14836463332176208,-0.008596330376406058,-0.12643662095069885,-0.11440925300121307,-0.011080417277355536,-0.062120795249938965,-0.13973595201969147,0.0008828941890328679,-0.10531732439994812,-0.19152817130088806,-0.013732286596734866,-0.12458693981170654,-0.15580987930297852,-0.018634858036477908,-0.12028953433036804,-0.1162535548210144,-0.017412266189296588,-0.04604148864746094,-0.14898310601711273,-0.01242938214733158,-0.09214085340499878,-0.17754918336868286,-0.023325182924111232,-0.11497321724891663,-0.1525684893131256,-0.025385914797027453,-0.11735525727272034,-0.11862364411354065,-0.023892531598050937,0.0,0.0,0.0,0.03856906294822693,0.013239383697509766,-0.006427762261068892,0.08017972111701965,-0.002654433250427246,-0.010178277431464267,0.1070694625377655,-0.025912344455718994,-0.016100049181318354,0.11629286408424377,-0.06163644790649414,-0.02185068668279655,0.09352442622184753,-0.08184078335762024,-0.0003660563839957831,0.1266641616821289,-0.1252555400133133,-0.016552312462067675,0.14203909039497375,-0.10890938341617584,-0.02955511414859302,0.14238408207893372,-0.08193865418434143,-0.03553573244664676,0.07980376482009888,-0.1022500991821289,-0.0049838430010140655,0.11303737759590149,-0.15332594513893127,-0.022302210493421626,0.13013345003128052,-0.1266099512577057,-0.03482136332843311,0.1282220482826233,-0.09080998599529266,-0.04010860451910503,0.06296664476394653,-0.11505535244941711,-0.011897795064783168,0.09757846593856812,-0.17058880627155304,-0.027750712050533366,0.11741089820861816,-0.14243930578231812,-0.036700597195363116,0.11854162812232971,-0.10394860804080963,-0.03919893333170421,0.04212185740470886,-0.12153828144073486,-0.019564911885595393,0.07140278816223145,-0.15427660942077637,-0.03375924581143863,0.09312838315963745,-0.13590916991233826,-0.04107270964834697,0.10130295157432556,-0.10498887300491333,-0.04344628581259258,B
0.0,0.0,0.0,-0.051697492599487305,-0.002374410629272461,0.0007976013380925906,-0.08767613768577576,-0.03262200951576233,-0.0003045868565436649,-0.11367660760879517,-0.06315556168556213,-0.007175169381696378,-0.13323426246643066,-0.08874708414077759,-0.012836419008124267,-0.08231669664382935,-0.11267958581447601,0.02315240915919503,-0.11264541745185852,-0.15666793286800385,0.010745819695841874,-0.12817630171775818,-0.1353471875190735,-0.0002838040731489855,-0.12572798132896423,-0.10427351295948029,-0.0056745837995890724,-0.07362723350524902,-0.12858650088310242,0.014487037472974862,-0.110629141330719,-0.17994974553585052,0.0016418965911384475,-0.1303275227546692,-0.1503838747739792,-0.007395376413512622,-0.12849536538124084,-0.11652478575706482,-0.009623275100636874,-0.060920655727386475,-0.14123103022575378,0.002353215860750879,-0.10284516215324402,-0.1898961365222931,-0.01166035883073846,-0.1239570677280426,-0.15532329678535461,-0.016992924697149192,-0.12091434001922607,-0.11717337369918823,-0.01610353957806865,-0.04488426446914673,-0.1484455168247223,-0.01056199051384965,-0.08963873982429504,-0.17613831162452698,-0.020549716390121375,-0.11327749490737915,-0.1526240110397339,-0.022909911311614906,-0.11624759435653687,-0.12003569304943085,-0.021741740367758666,0.0,0.0,0.0,0.04084300994873047,0.008706122636795044,-0.005499439851604393,0.08193343877792358,-0.007189899682998657,-0.009044996069036415,0.10975098609924316,-0.0298154354095459,-0.015083729827068737,0.12056583166122437,-0.06461367011070251,-0.02097848204638808,0.09171828627586365,-0.0850774347782135,0.0018685942494869323,0.12222620844841003,-0.12914863228797913,-0.013553138428591183,0.13737210631370544,-0.11164119839668274,-0.025855756902359417,0.13783565163612366,-0.0847005546092987,-0.031374597528241566,0.07915392518043518,-0.10370850563049316,-0.0032636307433620004,0.1113663911819458,-0.15527090430259705,-0.02001880256202071,0.12857586145401,-0.1294862926006317,-0.032352616616748264,0.1263146698474884,-0.09392069280147552,-0.03732183349993079,0.06338909268379211,-0.11633773148059845,-0.010691457965634754,0.09612742066383362,-0.17233605682849884,-0.02505308722820132,0.11694997549057007,-0.14600250124931335,-0.033697062709592274,0.11905831098556519,-0.10742251574993134,-0.036081885525248936,0.04297935962677002,-0.12310135364532471,-0.018968255796693256,0.0716547966003418,-0.15778401494026184,-0.03127717001106589,0.09425151348114014,-0.14163202047348022,-0.037942027279399326,0.10310956835746765,-0.11147797107696533,-0.0400325521614775,B
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048174887895584106,0.011852353811264038,-0.0025846327628187282,0.09887850284576416,-0.00029480457305908203,-0.006256994369550739,0.13769912719726562,-0.005158841609954834,-0.014041623144521509,0.17166411876678467,-0.0021449923515319824,-0.022110971666052137,0.1013903021812439,-0.109938845038414,0.014177544929907526,0.12804925441741943,-0.161666639149189,0.002636121542082037,0.14988094568252563,-0.15524150431156158,-0.008478486023022924,0.16043996810913086,-0.1323021650314331,-0.01381888990022162,0.08868104219436646,-0.12983985245227814,0.006121449128613676,0.11851105093955994,-0.19021059572696686,-0.002913819669856821,0.14514219760894775,-0.18102878332138062,-0.01290111248113135,0.1529865562915802,-0.14923763275146484,-0.017675175375416075,0.07262870669364929,-0.14189642667770386,-0.00501117859698752,0.1004040539264679,-0.2057843953371048,-0.012434673539473806,0.128462016582489,-0.1981794536113739,-0.019112966067268644,0.14045721292495728,-0.1672138348221779,-0.02192381680674771,0.05218017101287842,-0.14553990960121155,-0.01740777031250218,0.07550457119941711,-0.2000652775168419,-0.023824344433023725,0.10118973255157471,-0.19911467283964157,-0.027315826199128423,0.11729279160499573,-0.1750670000910759,-0.028048486492707525,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04767608642578125,0.02239823341369629,-0.0064156106583368455,0.09830349683761597,0.015042781829833984,-0.009549662927497593,0.13752159476280212,0.007871955633163452,-0.015689919228066174,0.1729622483253479,0.00889045000076294,-0.021906594271172253,0.10238730907440186,-0.09352517127990723,0.01555170352537516,0.12972408533096313,-0.1401914656162262,0.005855160774331125,0.15278947353363037,-0.13471274077892303,-0.00424627260338184,0.1646789014339447,-0.11579662561416626,-0.009426981667388645,0.09125080704689026,-0.11540719866752625,0.010223724422644409,0.12171316146850586,-0.17252087593078613,0.0022647758104312743,0.14785686135292053,-0.16314543783664703,-0.0083528621963751,0.15687698125839233,-0.13582764565944672,-0.014299452761520115,0.07615840435028076,-0.13082654774188995,0.001433712206448945,0.10468184947967529,-0.1921016275882721,-0.0064563541583311235,0.13117972016334534,-0.18333163112401962,-0.014842324415553776,0.14198487997055054,-0.15593482553958893,-0.01912415259550926,0.056047260761260986,-0.13991165161132812,-0.00877815716933128,0.08105525374412537,-0.19267424941062927,-0.014804491298605171,0.10543236136436462,-0.18658547848463058,-0.01912608229588386,0.1190817654132843,-0.16136853396892548,-0.021195246363390652,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04998084902763367,0.011888712644577026,-0.0019420602045556734,0.0990852415561676,0.0010855793952941895,-0.005728846198280735,0.1400071084499359,-0.006230205297470093,-0.013458730435331745,0.17780396342277527,-0.0038424134254455566,-0.02133912105705349,0.10044082999229431,-0.10790583491325378,0.02070301327262314,0.12752968072891235,-0.149947851896286,0.013527076908985691,0.15223172307014465,-0.14952287077903748,0.0041186960727372934,0.17015156149864197,-0.13528840243816376,-0.001071583727707548,0.09041166305541992,-0.1302795261144638,0.012870526158849316,0.12101772427558899,-0.1806522235274315,0.008440061689952927,0.14934644103050232,-0.17608263343572617,7.559151640634809e-05,0.16611894965171814,-0.15185168385505676,-0.004472918590863628,0.07570421695709229,-0.14513245224952698,0.0018126318311715295,0.10453787446022034,-0.2005412057042122,-0.0025201377145549486,0.13394424319267273,-0.19836720079183578,-0.00905477699484436,0.15221133828163147,-0.1742609739303589,-0.012621274000366611,0.05518388748168945,-0.151522696018219,-0.010498214295466823,0.08099791407585144,-0.20472902804613113,-0.013212242877443714,0.1077190637588501,-0.20443976670503616,-0.014942001333793087,0.12655913829803467,-0.18170390278100967,-0.01528299019332735,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04960796236991882,0.012084752321243286,-0.0021780946783565014,0.09863632917404175,0.0005309879779815674,-0.005464495255409929,0.138749361038208,-0.005993187427520752,-0.012835860813765976,0.17506736516952515,-0.0028535127639770508,-0.02052836176267192,0.10148373246192932,-0.10670128464698792,0.02033278289923146,0.12706860899925232,-0.15220604836940765,0.011496022713572529,0.15016233921051025,-0.15069857239723206,0.0005650980372138292,0.1656598448753357,-0.1347612589597702,-0.005445079042374346,0.09047400951385498,-0.12828055024147034,0.012483196702987698,0.11941349506378174,-0.18094710260629654,0.006003538516551998,0.14610791206359863,-0.17535590380430222,-0.0044046320047073095,0.1595432162284851,-0.1492396891117096,-0.010296161847918484,0.07541167736053467,-0.14304853975772858,0.0013541638825245172,0.10403603315353394,-0.1989247426390648,-0.004758585340141508,0.13142690062522888,-0.1946583166718483,-0.012893369051425907,0.14634239673614502,-0.16800975799560547,-0.01724380124619529,0.05511140823364258,-0.1501006931066513,-0.010984520989268276,0.08117517828941345,-0.2010446935892105,-0.01573286820462272,0.10671761631965637,-0.19972148537635803,-0.018930631319790336,0.12371328473091125,-0.17610535770654678,-0.019999331424742195,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046817630529403687,0.013450264930725098,-0.0030836976733041865,0.09501385688781738,0.0007535815238952637,-0.0054907905071956975,0.13280948996543884,-0.006981939077377319,-0.01141900607794355,0.16881918907165527,-0.004323601722717285,-0.017728708139060245,0.09330332279205322,-0.10956120491027832,0.02208017984926869,0.11756008863449097,-0.15450887382030487,0.015867215195299877,0.14544937014579773,-0.16721850633621216,0.0065045711450295585,0.16794216632843018,-0.16696041822433472,1.3979466217506342e-05,0.08371636271476746,-0.12947861850261688,0.014277962581815018,0.11030614376068115,-0.18401019275188446,0.009693313004078163,0.1416124403476715,-0.192838653922081,0.0002800295693816679,0.16594082117080688,-0.18236780166625977,-0.00603120579793881,0.07084077596664429,-0.14309728145599365,0.00298933902345766,0.09977024793624878,-0.20189309120178223,-0.0026904387999309165,0.13183081150054932,-0.21000521630048752,-0.009534002667663799,0.15616008639335632,-0.19809477031230927,-0.013623908548055397,0.05445563793182373,-0.14797791838645935,-0.009683278775213466,0.07971453666687012,-0.1984526887536049,-0.014391071549056278,0.10699218511581421,-0.210033118724823,-0.01731736158430408,0.13069015741348267,-0.20504988729953766,-0.01896751990020107,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048000842332839966,0.015398979187011719,0.0010513265525844417,0.09553113579750061,0.003948301076889038,0.0006688322547745429,0.13281714916229248,0.001970529556274414,-0.004209049939930765,0.1691364347934723,0.0068703293800354,-0.009564791302949516,0.0967009961605072,-0.10829521715641022,0.028256220314830216,0.12376734614372253,-0.15237772464752197,0.023514691312044533,0.151900976896286,-0.16424916684627533,0.015237688590019616,0.17424693703651428,-0.1646856665611267,0.009303650390535267,0.08740347623825073,-0.12734119594097137,0.017674734387725266,0.11594149470329285,-0.17970632016658783,0.014842087906032475,0.14761212468147278,-0.18886516243219376,0.0062595946157273374,0.1727038323879242,-0.18121977895498276,-0.00011510651424373464,0.0744849145412445,-0.14160478115081787,0.003373596389025124,0.10597997903823853,-0.19821950048208237,-0.0015099544169459023,0.13820621371269226,-0.20645900815725327,-0.008102953862220375,0.1633530557155609,-0.19754431396722794,-0.012519088070661155,0.05850636959075928,-0.14801806211471558,-0.012169334534377185,0.08858290314674377,-0.19811062514781952,-0.017171631064087478,0.11874610185623169,-0.2085208222270012,-0.020679509695440856,0.1455751359462738,-0.20395968854427338,-0.023183774631291953,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04288110136985779,0.015010625123977661,-0.008261835770554171,0.09455162286758423,0.007580429315567017,-0.013761351453013049,0.1327126920223236,0.00015604496002197266,-0.02235092372620784,0.1658448874950409,0.0019182264804840088,-0.031200138488657103,0.09249597787857056,-0.09485848248004913,0.013045004932337179,0.11857688426971436,-0.14732103049755096,0.003058214569591655,0.13990971446037292,-0.13896256685256958,-0.00818380025202714,0.14595791697502136,-0.11934810876846313,-0.013451772378630267,0.07961127161979675,-0.1152048110961914,0.008470541229598894,0.10801878571510315,-0.17279739677906036,0.0003327246663502592,0.13104987144470215,-0.158756285905838,-0.012094378108031378,0.13107365369796753,-0.13084916770458221,-0.018622163319832907,0.06568825244903564,-0.13428345322608948,0.0008083777643150825,0.09585627913475037,-0.18902842700481415,-0.0053451257849701506,0.11606061458587646,-0.17369025945663452,-0.013216807143635378,0.11480152606964111,-0.14534693956375122,-0.016669040182478057,0.04629954695701599,-0.14916028082370758,-0.008476449744648562,0.07383766770362854,-0.19838709384202957,-0.01315492075855218,0.09396475553512573,-0.18866900354623795,-0.01562849954689227,0.0980711281299591,-0.16374941170215607,-0.01564071291113578,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05342292785644531,0.018943101167678833,-0.00967077238695424,0.10840240120887756,0.013131320476531982,-0.017747702805564813,0.15004369616508484,0.01748320460319519,-0.02901656998531621,0.18222308158874512,0.03261479735374451,-0.040963415785000734,0.10584664344787598,-0.08363121747970581,0.004104512015118189,0.13353872299194336,-0.13883531093597412,-0.006743327511713915,0.16168546676635742,-0.16004320234060287,-0.016108614189789705,0.1836795210838318,-0.1774003505706787,-0.02372852599458497,0.08861130475997925,-0.10190549492835999,-0.0028860599568645284,0.13210108876228333,-0.1413913071155548,-0.02185544630722802,0.12651273608207703,-0.09566420316696167,-0.030961860699818544,0.11002013087272644,-0.06891554594039917,-0.03247834814922612,0.0654718279838562,-0.11644133925437927,-0.01213483864651721,0.11200499534606934,-0.14190062880516052,-0.035424978269503526,0.09972935914993286,-0.08905816078186035,-0.035443075729773454,0.07883262634277344,-0.06649680435657501,-0.02883396929340165,0.037599384784698486,-0.12799638509750366,-0.022008091939852648,0.07689270377159119,-0.13805127143859863,-0.040092450363800936,0.07258805632591248,-0.0967903882265091,-0.03831126241223615,0.054545074701309204,-0.0788639485836029,-0.03287944643037122,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460699200630188,0.017064273357391357,-0.008129900630194697,0.10251030325889587,0.011846750974655151,-0.014342635247487578,0.1450323760509491,0.013583868741989136,-0.023785254295546565,0.1784055531024933,0.02410680055618286,-0.03317673348971084,0.09627407789230347,-0.08023364841938019,0.008667483616989102,0.12776002287864685,-0.1244516372680664,-0.003883789136637006,0.15232700109481812,-0.1287236362695694,-0.01386821673401073,0.16284438967704773,-0.12931957840919495,-0.0192474930841513,0.080161452293396,-0.09994737803936005,0.0024740650955550336,0.12369927763938904,-0.15059515833854675,-0.013902288239080463,0.13790249824523926,-0.12429361045360565,-0.02435221367665008,0.1356883943080902,-0.10762161016464233,-0.02747949243672565,0.05897006392478943,-0.11981964111328125,-0.0066561231683976985,0.10960802435874939,-0.14599689841270447,-0.028590757708627734,0.1026293933391571,-0.09320232272148132,-0.03233551078625396,0.08150163292884827,-0.06648185849189758,-0.028273929219324145,0.03482794761657715,-0.1357041299343109,-0.016231857549030337,0.0752004086971283,-0.14179547131061554,-0.03439206847139076,0.0720691978931427,-0.1020401120185852,-0.035494415398318324,0.05294761061668396,-0.08284904062747955,-0.03184795969315246,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042909055948257446,0.014624565839767456,-0.012184972898921842,0.09324955940246582,0.004386276006698608,-0.019361336739621038,0.13289806246757507,0.0007580220699310303,-0.028329049261174077,0.16813766956329346,0.005997061729431152,-0.037759299414119596,0.09734123945236206,-0.11306752264499664,0.007443478306868201,0.1197885274887085,-0.16008786857128143,-0.00536534611683237,0.14641264081001282,-0.16534987092018127,-0.019463577331862325,0.1677478551864624,-0.1544683575630188,-0.028034589277467603,0.08434244990348816,-0.13641998171806335,0.003190399589129811,0.10931423306465149,-0.1877715289592743,-0.006446734094879503,0.1410142481327057,-0.1912621408700943,-0.018955501751861448,0.16365748643875122,-0.17328982055187225,-0.02661879642482745,0.06758159399032593,-0.1493241786956787,-0.004780913727245206,0.09189578890800476,-0.2074781432747841,-0.014909259067735547,0.12376558780670166,-0.21680128574371338,-0.02508807464118945,0.14739251136779785,-0.20105919241905212,-0.03075671291526305,0.045522063970565796,-0.1521284580230713,-0.014601004334053869,0.06262201070785522,-0.20746199041604996,-0.022721746029219503,0.08763962984085083,-0.22135110199451447,-0.02790910846169936,0.10976803302764893,-0.2134016901254654,-0.030654125871024007,C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048299700021743774,0.01597866415977478,-0.00041929038030730226,0.09754589200019836,0.00837397575378418,-0.004136903961409644,0.13684752583503723,0.012202471494674683,-0.013001710460741833,0.1724676489830017,0.018959462642669678,-0.02278612675632985,0.09897848963737488,-0.10258691012859344,0.022166666290502235,0.12343421578407288,-0.1517394483089447,0.012068021758238956,0.1536673903465271,-0.16050037741661072,-0.00010748896653467455,0.17677950859069824,-0.1519896686077118,-0.007825563014705494,0.08935210108757019,-0.12277683615684509,0.010751253640989944,0.1169772744178772,-0.18110139667987823,0.0025218596633180823,0.1506267786026001,-0.18383634090423584,-0.009887940534611062,0.17187762260437012,-0.16280503571033478,-0.018004468926449135,0.07685434818267822,-0.13535627722740173,-0.004111372684349135,0.1049562394618988,-0.19712304323911667,-0.012731881165166214,0.13860821723937988,-0.1989440694451332,-0.02229285175468476,0.15975481271743774,-0.17547912895679474,-0.02818725379671605,0.06036284565925598,-0.13952472805976868,-0.020166666531224564,0.08421561121940613,-0.19118553400039673,-0.027573031657595948,0.11323234438896179,-0.19742001593112946,-0.032918337085504845,0.13595187664031982,-0.1826309785246849,-0.03629569644596131,C
